"No.","Time","Source","Destination","Protocol","Length","Info"
"158","21.253017657","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TCP","86","37116  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=3085581531 TSecr=109387883"
"159","21.253291147","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TLSv1.3","677","Client Hello"
"160","21.504420339","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  37116 [ACK] Seq=1 Ack=592 Win=67072 Len=0 TSval=109388052 TSecr=3085581532"
"161","21.504420715","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","185","Hello Retry Request, Change Cipher Spec"
"162","21.504464543","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TCP","86","37116  >  443 [ACK] Seq=592 Ack=100 Win=64384 Len=0 TSval=3085581783 TSecr=109388052"
"163","21.504928065","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TLSv1.3","711","Change Cipher Spec, Client Hello"
"164","21.581866452","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1354","Server Hello, Application Data"
"165","21.582857317","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1354","443  >  37116 [PSH, ACK] Seq=1368 Ack=1217 Win=68096 Len=1268 TSval=109388208 TSecr=3085581783 [TCP segment of a reassembled PDU]"
"166","21.582986321","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TCP","86","37116  >  443 [ACK] Seq=1217 Ack=2636 Win=64256 Len=0 TSval=3085581861 TSecr=109388208"
"167","21.584427448","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1646","443  >  37116 [PSH, ACK] Seq=2636 Ack=1217 Win=68096 Len=1560 TSval=109388208 TSecr=3085581783 [TCP segment of a reassembled PDU]"
"168","21.584552233","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TCP","86","37116  >  443 [ACK] Seq=1217 Ack=4196 Win=64256 Len=0 TSval=3085581863 TSecr=109388208"
"169","21.586527150","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1354","443  >  37116 [ACK] Seq=4196 Ack=1217 Win=68096 Len=1268 TSval=109388209 TSecr=3085581783 [TCP segment of a reassembled PDU]"
"170","21.588364974","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1354","443  >  37116 [PSH, ACK] Seq=5464 Ack=1217 Win=68096 Len=1268 TSval=109388209 TSecr=3085581783 [TCP segment of a reassembled PDU]"
"171","21.588550224","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TCP","86","37116  >  443 [ACK] Seq=1217 Ack=6732 Win=64256 Len=0 TSval=3085581867 TSecr=109388209"
"172","21.589117230","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","847","Application Data, Application Data, Application Data"
"173","21.592459025","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TLSv1.3","160","Application Data"
"174","21.592662970","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TLSv1.3","184","Application Data"
"175","21.592817404","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TLSv1.3","382","Application Data"
"176","21.637884796","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","341","Application Data"
"177","21.637885175","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","341","Application Data"
"178","21.637885222","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","213","Application Data, Application Data, Application Data"
"179","21.638088996","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TCP","86","37116  >  443 [ACK] Seq=1685 Ack=8130 Win=64256 Len=0 TSval=3085581916 TSecr=109388268"
"180","21.638253334","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TLSv1.3","117","Application Data"
"181","21.641549816","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","429","Application Data"
"182","21.642098531","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::7512:e8c8","TLSv1.3","121","Application Data"
"183","21.681888391","64:ff9b::7512:e8c8","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  37116 [ACK] Seq=8473 Ack=1751 Win=69632 Len=0 TSval=109388313 TSecr=3085581917"
"184","21.694665574","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","97","443  >  54762 Len=35"
"185","21.694665716","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","96","443  >  54762 Len=34"
"186","21.694665733","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","253","443  >  54762 Len=191"
"187","21.704581912","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","95","54762  >  443 Len=33"
"188","22.418538890","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:c3f9","TCP","86","43340  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=643472374 TSecr=2864604897"
"189","22.418570591","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:c3f9","TCP","86","43354  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=643472374 TSecr=2490184392"
"190","22.442489256","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:c3f9","TCP","86","43358  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=643472398 TSecr=2810239097"
"191","22.442514688","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:c3f9","TCP","86","43356  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=643472398 TSecr=2385319638"
"192","22.470746525","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","156","Application Data"
"193","22.470792579","64:ff9b::2278:c3f9","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP ACKed unseen segment] 443  >  43340 [ACK] Seq=1 Ack=2 Win=261 Len=0 TSval=2864649951 TSecr=643063298"
"194","22.477664355","64:ff9b::2278:c3f9","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP ACKed unseen segment] 443  >  43354 [ACK] Seq=1 Ack=2 Win=261 Len=0 TSval=2490229458 TSecr=643063382"
"195","22.477786104","64:ff9b::2278:c3f9","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP ACKed unseen segment] 443  >  43358 [ACK] Seq=1 Ack=2 Win=261 Len=0 TSval=2810284133 TSecr=643063378"
"196","22.486679275","64:ff9b::2278:c3f9","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP ACKed unseen segment] 443  >  43356 [ACK] Seq=1 Ack=2 Win=261 Len=0 TSval=2385364684 TSecr=643063374"
"197","22.514126171","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=583 Ack=563 Win=271 Len=0 TSval=3331781355 TSecr=1406723988"
"198","22.937570237","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","192","Application Data"
"199","22.939836484","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","125","Application Data"
"200","22.940450110","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","151","Application Data"
"201","22.940829630","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","119","Application Data"
"202","22.978360626","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=689 Ack=602 Win=271 Len=0 TSval=3331781820 TSecr=1406724457"
"203","22.978360851","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=689 Ack=667 Win=271 Len=0 TSval=3331781820 TSecr=1406724458"
"204","22.978360899","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=689 Ack=700 Win=271 Len=0 TSval=3331781820 TSecr=1406724458"
"205","23.551930943","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","173","Application Data"
"206","23.551931181","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","117","Application Data"
"207","23.551931199","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","125","Application Data"
"208","23.552011966","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TCP","86","43484  >  443 [ACK] Seq=700 Ack=846 Win=502 Len=0 TSval=1406725069 TSecr=3331782169"
"209","23.553094558","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","125","Application Data"
"210","23.597845428","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=846 Ack=739 Win=271 Len=0 TSval=3331782440 TSecr=1406725070"
"211","23.859171078","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","201","443  >  54762 Len=139"
"212","23.859171325","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","113","443  >  54762 Len=51"
"213","23.873159799","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","95","54762  >  443 Len=33"
"214","24.466412361","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","41394  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=2529177427 TSecr=1701084505"
"215","24.512990599","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP ACKed unseen segment] 443  >  41394 [ACK] Seq=1 Ack=2 Win=283 Len=0 TSval=1701129560 TSecr=2529040260"
"216","25.152612633","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TLSv1.2","203","Application Data"
"217","25.804802693","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  57414 [ACK] Seq=1 Ack=118 Win=257 Len=0 TSval=1931349753 TSecr=389824170"
"218","26.214419480","8a:60:e9:59:2c:d5","IntelCor_9e:1a:47","ARP","42","Who has 192.168.239.25? Tell 192.168.239.67"
"219","26.214436410","IntelCor_9e:1a:47","8a:60:e9:59:2c:d5","ARP","42","192.168.239.25 is at 50:2f:9b:9e:1a:47"
"220","26.307622319","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","97","443  >  54762 Len=35"
"221","26.307622731","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","96","443  >  54762 Len=34"
"222","26.313640413","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","328","443  >  54762 Len=266"
"223","26.317196137","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","95","54762  >  443 Len=33"
"224","26.320156351","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","323","54762  >  443 Len=261"
"225","26.514407120","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:73dd:48d:72a1:ef17","TCP","86","33080  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=533037230 TSecr=962233144"
"226","26.516145080","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","90","443  >  54762 Len=28"
"227","26.516144675","fe80::8860:e9ff:fe59:2cd5","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","ICMPv6","86","Neighbor Solicitation for 2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236 from 8a:60:e9:59:2c:d5"
"228","26.516182809","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","fe80::8860:e9ff:fe59:2cd5","ICMPv6","78","Neighbor Advertisement 2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236 (sol)"
"229","26.528765873","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","95","54762  >  443 Len=33"
"230","26.541886952","2606:4700:9c61:b1a:73dd:48d:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP ACKed unseen segment] 443  >  33080 [ACK] Seq=1 Ack=2 Win=13 Len=0 TSval=962278195 TSecr=532766700"
"231","26.828789325","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","163","443  >  54762 Len=101"
"232","26.829040827","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","98","54762  >  443 Len=36"
"233","26.857638213","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","204","443  >  54762 Len=142"
"234","26.857638456","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","112","443  >  54762 Len=50"
"235","26.873220797","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","95","54762  >  443 Len=33"
"236","26.881492900","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","87","443  >  54762 Len=25"
"237","28.059288426","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","92","54762  >  443 Len=30"
"238","28.059421264","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","97","54762  >  443 Len=35"
"239","28.116736092","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","87","443  >  54762 Len=25"
"240","28.132313696","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","91","443  >  54762 Len=29"
"241","28.144837383","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","95","54762  >  443 Len=33"
"242","32.470172369","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","156","Application Data"
"243","32.540115010","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=846 Ack=809 Win=271 Len=0 TSval=3331791380 TSecr=1406733988"
"244","32.658430313","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","36078  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=2529185619 TSecr=2072461266"
"245","32.662480552","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::d43:905","TCP","86","37892  >  443 [ACK] Seq=1 Ack=1 Win=502 Len=0 TSval=811809762 TSecr=241912743"
"246","32.693191737","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP ACKed unseen segment] 443  >  36078 [ACK] Seq=1 Ack=2 Win=382 Len=0 TSval=2072506306 TSecr=2529050254"
"247","32.726613367","64:ff9b::d43:905","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP ACKed unseen segment] 443  >  37892 [ACK] Seq=1 Ack=2 Win=16384 Len=0 TSval=241957825 TSecr=811764747"
"248","32.972815869","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","177","Application Data"
"249","32.972816197","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","117","Application Data"
"250","32.972816245","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","125","Application Data"
"251","32.972996982","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TCP","86","43484  >  443 [ACK] Seq=809 Ack=1007 Win=502 Len=0 TSval=1406734490 TSecr=3331791718"
"252","32.975209318","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","125","Application Data"
"253","32.975792846","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","151","Application Data"
"254","32.976180420","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","119","Application Data"
"255","33.110489015","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TCP","119","[TCP Retransmission] 43484  >  443 [PSH, ACK] Seq=913 Ack=1007 Win=502 Len=33 TSval=1406734628 TSecr=3331791718"
"256","33.112512983","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=1007 Ack=848 Win=271 Len=0 TSval=3331791915 TSecr=1406734493"
"257","33.131438281","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=1007 Ack=913 Win=271 Len=0 TSval=3331791974 TSecr=1406734493"
"258","33.132012310","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=1007 Ack=946 Win=271 Len=0 TSval=3331791975 TSecr=1406734494"
"259","33.146212327","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","98","[TCP Dup ACK 258#1] 443  >  43484 [ACK] Seq=1007 Ack=946 Win=271 Len=0 TSval=3331791989 TSecr=1406734628 SLE=913 SRE=946"
"260","33.792056570","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","176","Application Data"
"261","33.792056794","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","117","Application Data"
"262","33.792056812","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","125","Application Data"
"263","33.792130436","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TCP","86","43484  >  443 [ACK] Seq=946 Ack=1167 Win=502 Len=0 TSval=1406735309 TSecr=3331792317"
"264","33.793474518","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::2278:2086","TLSv1.2","125","Application Data"
"265","33.852325925","64:ff9b::2278:2086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  43484 [ACK] Seq=1167 Ack=985 Win=271 Len=0 TSval=3331792695 TSecr=1406735311"
"266","35.632935042","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:485:72a1:ef17","TLSv1.2","182","[TCP Previous segment not captured] , Application Data"
"267","35.632975099","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:485:72a1:ef17","TLSv1.2","199","Application Data, Application Data"
"268","35.706778728","2606:4700:9c61:a18:c6c6:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP ACKed unseen segment] 443  >  57420 [ACK] Seq=1 Ack=98 Win=22 Len=0 TSval=1375215555 TSecr=426161237"
"269","35.722528287","2606:4700:9c61:a18:c6c6:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  57420 [ACK] Seq=1 Ack=211 Win=22 Len=0 TSval=1375215570 TSecr=426161237"
"270","35.722528479","2606:4700:9c61:a18:c6c6:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","125","Application Data"
"271","35.766407662","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:485:72a1:ef17","TCP","86","57420  >  443 [ACK] Seq=211 Ack=40 Win=6540 Len=0 TSval=426161371 TSecr=1375215570"
"272","36.045008369","2606:4700:9c61:a18:c6c6:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","381","Application Data"
"273","36.045008839","2606:4700:9c61:a18:c6c6:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","117","Application Data"
"274","36.045031709","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:485:72a1:ef17","TCP","86","57420  >  443 [ACK] Seq=211 Ack=335 Win=6540 Len=0 TSval=426161649 TSecr=1375215842"
"275","36.045043651","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:485:72a1:ef17","TCP","86","57420  >  443 [ACK] Seq=211 Ack=366 Win=6540 Len=0 TSval=426161649 TSecr=1375215842"
"276","36.046323366","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:485:72a1:ef17","TLSv1.2","121","Application Data"
"277","36.249245313","2606:4700:9c61:a18:c6c6:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  57420 [ACK] Seq=366 Ack=246 Win=22 Len=0 TSval=1375216015 TSecr=426161651"
"278","36.864063092","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","110","Application Data"
"279","36.864301963","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.2","114","Application Data"
"280","36.917851710","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  36094 [ACK] Seq=49 Ack=57 Win=562 Len=0 TSval=1300939393 TSecr=2529189825"
"281","37.068531645","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","98","443  >  54762 Len=36"
"282","37.068531860","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","96","443  >  54762 Len=34"
"283","37.068588268","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","112","443  >  54762 Len=50"
"284","37.071812387","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","332","54762  >  443 Len=270"
"285","37.124321817","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","90","443  >  54762 Len=28"
"286","37.136720422","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","95","54762  >  443 Len=33"
"287","37.478329463","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","166","443  >  54762 Len=104"
"288","37.478538174","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","98","54762  >  443 Len=36"
"289","37.522050267","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","87","443  >  54762 Len=25"
"290","37.937447169","192.168.239.25","192.168.239.67","DNS","84","Standard query 0x3adc A o324374.ingest.sentry.io"
"291","37.937526826","192.168.239.25","192.168.239.67","DNS","84","Standard query 0x58d5 AAAA o324374.ingest.sentry.io"
"292","37.975503255","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:496:72a1:ef17","TLSv1.2","540","Application Data"
"293","37.975795189","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:496:72a1:ef17","TLSv1.2","540","Application Data"
"294","38.195161669","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","110","Application Data"
"295","38.195186629","192.168.239.67","192.168.239.25","DNS","112","Standard query response 0x58d5 AAAA o324374.ingest.sentry.io AAAA 64:ff9b::2278:c3f9"
"296","38.195235517","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.2","114","Application Data"
"297","38.198427285","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:496:72a1:ef17","TCP","540","[TCP Retransmission] 33540  >  443 [PSH, ACK] Seq=542 Ack=80 Win=502 Len=454 TSval=879087604 TSecr=114242392"
"298","38.244453578","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  41388 [ACK] Seq=49 Ack=57 Win=648 Len=0 TSval=1098375238 TSecr=2529191156"
"299","38.256322440","2606:4700:9c61:a18:c6c6:496:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  33540 [ACK] Seq=80 Ack=542 Win=7 Len=0 TSval=114266331 TSecr=879087381"
"300","38.273066778","2606:4700:9c61:a18:c6c6:496:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  33540 [ACK] Seq=80 Ack=996 Win=7 Len=0 TSval=114266346 TSecr=879087381"
"301","38.317998330","2606:4700:9c61:a18:c6c6:496:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","98","[TCP Window Update] 443  >  33540 [ACK] Seq=80 Ack=996 Win=8 Len=0 TSval=114266391 TSecr=879087604 SLE=542 SRE=996"
